,accreditationFlag,accreditationPeriod,availabilityFlag,catersForDiverseNeedsFlag,certification,contactDetails_address_addressLine1,contactDetails_address_country,contactDetails_address_geoLocationDetails_latitude,contactDetails_address_geoLocationDetails_longitude,contactDetails_address_postcode,contactDetails_address_state,contactDetails_address_suburb,contactDetails_contactName,contactDetails_emailAddress,contactDetails_enquiryHours,contactDetails_faxNumber,contactDetails_phoneNumber,contactDetails_websiteURL,cultureSpiritualFoodRequirement,description,endDate,facilityAddress_addressLine1,facilityAddress_addressLine2,facilityAddress_country,facilityAddress_postcode,facilityAddress_state,facilityAddress_suburb,facilityName,fundedFlag,iD,languages_language,locallyKnownAsName,mPIR,mPIRPeriod,nNCFlag,outletID,outletName,previouslyKnownAsName,qIEnrolmentFlag,rADApprovalDate,rADThresholdDate,rADThresholdEffDate,rADThresholdValue,sanctionFlag,serviceType,startDate,waitlistFlag,websiteURL
2069,true,3 Years,true,true,true,81 BELMONT Road ,Australia,-33.9770343,150.9002004,2167,NSW,GLENFIELD,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Easton Park, we offer you a residential care service across five different homes, reflecting and respecting your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>Conveniently located in the heart of the Glenfield community, just off the M5 and only 20 minutes from Liverpool and Campbelltown city centres in south-west Sydney, Whiddon Easton Park is our largest and founding service. Set on 21 acres of landscaped grounds with beautiful garden areas, our five homes offer more than 500 fully-furnished private and companion rooms, many with ensuite bathrooms, patios or balconies. Home to more than 500 seniors, we are truly a close-knit community.<br/>",,,81 BELMONT Road,,2167,NSW,GLENFIELD,The Whiddon Group - Glenfield - Arthur Webb,true,1-EP-7260,,Not Supplied,6.28,2015-07-01,false,1-E6-178,The Whiddon Group Glenfield- Arthur Webb,Arthur Webb Court,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://ww.whiddon.com.au
2070,true,3 Years,true,true,true,81 BELMONT Road ,Australia,-33.9770343,150.9002004,2167,NSW,GLENFIELD,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Easton Park, we offer you a residential care service across five different homes, reflecting and respecting your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>Conveniently located in the heart of the Glenfield community, just off the M5 and only 20 minutes from Liverpool and Campbelltown city centres in south-west Sydney, Whiddon Easton Park is our largest and founding service. Set on 21 acres of landscaped grounds with beautiful garden areas, our five homes offer more than 500 fully-furnished private and companion rooms, many with ensuite bathrooms, patios or balconies. Home to more than 500 seniors, we are truly a close-knit community.<br/>",,,81 BELMONT Road,,2167,NSW,GLENFIELD,The Whiddon Group - Glenfield - Easton Park,true,1-EP-4996,,Not Supplied,6.28,2015-07-01,false,1-E6-179,The Whiddon Group Glenfield- Easton Park,Easton Park Hostel,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://ww.whiddon.com.au
2071,true,3 Years,true,true,true,125 CROWN Street ,Australia,-29.6744674,152.9421166,2460,NSW,GRAFTON,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Grafton, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>Nestled on the banks of the Clarence River in northern NSW, Whiddon Grafton is set in a semirural area, yet is conveniently close to the amenities of town, including Grafton Base Hospital. <br/><br/>Our home has beautiful gardens and outdoor areas for our residents to enjoy, and we have won awards in Grafton’s annual Jacaranda Festival for our stunning trees.<br/><br/>We offer 64 fully-furnished private and companion rooms, many with ensuite bathrooms and garden views, and from mid-2016 we’ll have even more space when our new home is completed. Our place is your place, so we encourage you to bring familiar items to personalise your new home.<br/>",,,125 CROWN Street,,2460,NSW,GRAFTON,The Whiddon Group - Grafton,true,1-EP-5555,,Not Supplied,6.28,2015-07-01,false,1-E6-596,The Whiddon Group Grafton,Clarence Nursing Home,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1981-10-19,true,http://ww.whiddon.com.au
2072,true,3 Years,true,true,true,37 Gloucester Street ,Australia,-34.4406865,147.5410866,2666,NSW,TEMORA,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"Whiddon Temora is a residential care home settled in the Riverina Region of NSW. Temora is a rural town with a strong agricultural history.  Our home is located next to the District Hospital and offers panoramic views of the Narraburra Hills and Gloucester Park. We offer 76 private and companion rooms with ensuite bathrooms and garden views. <br/><br/>We offer a caring environment that seeks to enable a sense of independence and enjoyment for all residents. Our lively social program is based around our clients' interests and includes special morning teas, outings to regional attractions, arts and crafts and the Play Up humour therapy program.",,,37 Gloucester Street,,2666,NSW,TEMORA,The Whiddon Group Temora - Greenstone,true,1-EP-3037,,Not Supplied,6.28,2015-07-01,false,1-E6-127,The Whiddon Group Temora- Greenstone,The Whiddon Group - Greenstone,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://ww.whiddon.com.au
2073,true,3 Years,true,true,true,2 Lowe Road ,Australia,-33.7010696,151.1133028,2077,NSW,HORNSBY,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Hornsby, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>On the grounds of the Upper North Shore’s Ku-ring-gai Hospital, and just a short drive to the centre of Sydney, Whiddon Hornsby looks out to the beautiful Ku-ring-gai National Park.<br/><br/>We offer 59 fully-furnished private rooms with ensuite bathrooms, and balconies brightened by leafy planters. With our own gardens, plus a walking track and park just across the road, it truly is a tranquil setting. Our place is your place, so we encourage you to bring familiar items to personalise your new home.<br/>",,,2 Lowe Road,,2077,NSW,HORNSBY,The Whiddon Group - Hornsby,true,1-EP-3034,,Not Supplied,6.28,2015-07-01,false,1-E6-72,The Whiddon Group Hornsby,Masonic Towers,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://ww.whiddon.com.au
2074,true,3 Years,true,true,true,15 Ilumba Way ,Australia,-33.4072222,149.6126374,2795,NSW,KELSO,Customer Relations Team,customerservice@whiddon.com.au,,,+610263307000,http://www.whiddon.com.au,,"At Whiddon Kelso, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. <br/><br/>You’ll find Whiddon Kelso at the end of a quiet street in a peaceful suburb of Bathurst, in Central West NSW. We have plenty of onsite parking and we are co-located with our independent living village and community care centre for many shared benefits. <br/><br/>Our home has beautiful landscaped gardens and outdoor areas for our residents to enjoy, spread across two wings – our traditional wing with 51 fully-furnished spacious single rooms with ensuites – and our newly-opened modern wing which has been architecturally designed and offers 60 private rooms with ensuites.<br/><br/>Both wings connect in the garden behind the café, and residents share all the common areas to really feel at home. Our place is your place, so we encourage you to bring familiar items to personalise your new home.",,,15 Ilumba Way,,2795,NSW,KELSO,The Whiddon Group - Kelso,true,1-EP-933,,Not Supplied,6.28,2015-07-01,false,1-E6-197,The Whiddon Group Kelso,Ilumba Gardens,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1990-09-10,true,http://ww.whiddon.com.au
2075,true,3 Years,true,true,true,0 Fox Street ,Australia,-30.0279737,148.1155818,2832,NSW,WALGETT,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Walgett, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>Walgett is a rural town on the banks of the Namoi and Barwon Rivers in North West NSW. Our small home is set amidst expansive landscaped lawns and gardens, and we are just across the road from the District Hospital. <br/><br/>Our sitting room has a piano and comfy lounges, which add to the family atmosphere, and we offer 8 fully furnished private rooms with ensuite bathrooms and garden views. Our place is your place, so we encourage you to bring familiar items to personalise your new home.<br/>",,,0 Fox Street,,2832,NSW,WALGETT,The Whiddon Group - Kookaburra Court,true,1-EP-1998,,Not Supplied,6.28,2015-07-01,false,1-E6-268,The Whiddon Group Walgett- Kookaburra Court,Kookaburra Court,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1991-01-10,true,http://ww.whiddon.com.au
2076,true,3 Years,true,true,true,1 SUMMERLAND Way ,Australia,-28.617643,153.002604,2474,NSW,KYOGLE,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Kyogle, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>The quiet township of Kyogle is nestled in the hinterland of the Northern Rivers region of NSW. Our home reflects the rural tranquillity of the surrounding hills in our beautiful landscaped gardens, peaceful outdoor areas, fruit-bearing trees and even a bird aviary for our residents to enjoy.<br/><br/>We offer 40 fully-furnished private rooms with ensuite bathrooms and garden views. Our place is your place, so we encourage you to bring familiar items to personalise your new home.<br/>",2015-12-02,,1 GEORGE Street,,2474,NSW,KYOGLE,The Whiddon Group - Kyogle,true,1-EP-3334,,Not Supplied,6.28,2015-07-01,false,1-E6-80,The Whiddon Group Kyogle,Kyogle Court,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://ww.whiddon.com.au
2077,true,3 Years,false,true,true,64 Dunmore Road ,Australia,-32.6943675,151.5994677,2320,NSW,LARGS,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Largs, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>You’ll find the historic village of Largs in the Hunter region of NSW, just two hours north of Sydney. Our home overlooks lush farmland and we are surrounded by an abundance of wildlife and native birds.<br/><br/>We offer 43 fully-furnished private rooms with ensuite bathrooms, and patios looking out to our peaceful landscaped gardens. Our place is your place, so we encourage you to bring familiar items to personalise your new home.<br/>",,,64 Dunmore Road,,2320,NSW,LARGS,The Whiddon Group - Largs,true,1-EP-7263,,Not Supplied,6.28,2015-07-01,false,1-E6-250,The Whiddon Group Largs,Largs Lodge,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1995-10-16,true,http://ww.whiddon.com.au
2078,true,3 Years,true,true,true,57 PEACH Grove ,Australia,-31.6457306,152.7934906,2443,NSW,LAURIETON,Customer Relations Team,customerservice@whiddon.com.au,,,+610265383300,http://www.whiddon.com.au,,"At Whiddon Laurieton, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>You’ll find the small beachside town of Laurieton just south of Port Macquarie, nestled at the foot of Brother Mountain. Our home has established gardens surrounded by mature trees, and our wonderful outdoor area has raised garden beds, bird aviaries and fish tanks for our residents to enjoy. Our gardens give residents the chance to personalise their environment, to enjoy the outdoors, and to stay engaged with the things they love doing.<br/><br/>We offer 59 fully-furnished private rooms with ensuite bathrooms and patios or garden views. Our place is your place, so we encourage you to bring familiar items to personalise your new home.<br/>",,,57 PEACH Grove,,2443,NSW,LAURIETON,The Whiddon Group - Laurieton,true,1-EP-4445,,Not Supplied,6.28,2015-07-01,false,1-E6-207,The Whiddon Group Laurieton,Laurieton Haven Home For The Aged,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1990-02-07,true,http://ww.whiddon.com.au
2079,true,3 Years,true,true,true,27 Union Street ,Australia,-29.4544895,153.2026989,2463,NSW,MACLEAN,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Maclean, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>You’ll find the scenic coastal town of Maclean on the banks of the Clarence River in northern NSW, not far from the seaside town of Yamba. Within easy walking distance of the township, and adjacent to the Maclean Hospital, our home has panoramic views across the neighbouring sporting fields, peaceful landscaped gardens for our residents to enjoy, and our visitors appreciate the welcoming atmosphere created by our caring staff and volunteers.<br/><br/>We offer 60 fully-furnished private rooms with ensuite bathrooms and garden views and our home has a secure dementia wing with its own beautiful gardens.",,,27 Union Street,,2463,NSW,MACLEAN,The Whiddon Group - Maclean,true,1-EP-6018,,Not Supplied,6.28,2015-07-01,false,1-E6-87,The Whiddon Group Maclean,Lower Clarence Retirement Village,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://ww.whiddon.com.au
2080,true,3 Years,true,true,true,84 GIBBONS Street ,Australia,-30.324788,149.775936,2390,NSW,NARRABRI,Customer Relations Team,customerservice@whiddon.com.au,,,+610267905500,http://www.whiddon.com.au,,"At Whiddon Jessie Hunt, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>The rural community of Narrabri sits on the banks of the Namoi River in North West NSW. Our home-like environment is most welcoming to family and friends, set in peaceful gardens next to the Narrabri Golf Course and close to town.<br/><br/>We offer 45 fully-furnished private and companion rooms, many with ensuite bathrooms and garden views. Our place is your place, so we encourage you to bring familiar items to personalise your new home.<br/>",,,84 Gibbons Street,,2390,NSW,NARRABRI,The Whiddon Group - Narrabri - Jessie Hunt,true,1-EP-7261,,Not Supplied,6.28,2015-07-01,false,1-E6-591,The Whiddon Group Narrabri- Jessie Hunt,Jessie Hunt Nursing Home,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1980-12-10,true,http://ww.whiddon.com.au
2081,true,3 Years,true,true,true, Cameron Street ,Australia,-30.3275528,149.7784918,2390,NSW,NARRABRI,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Robert Young, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>The rural community of Narrabri sits on the banks of the Namoi River in North West NSW. Our home is set on a spacious block of land, with award winning gardens and beautiful outdoor patio areas for our residents to enjoy.<br/><br/>We offer 53 fully-furnished private rooms, with ensuite bathrooms and garden views. Our place is your place, so we encourage you to bring familiar items to personalise your new home. <br/>",,,Cameron Street,,2390,NSW,NARRABRI,The Whiddon Group - Narrabri - Robert Young,true,1-EP-7266,,Not Supplied,6.28,2015-07-01,false,1-E6-162,The Whiddon Group Narrabri- Robert Young,Namoi Valley Aged Care Hostel,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://ww.whiddon.com.au
2082,true,3 Years,true,true,true,120 Red head Road ,Australia,-33.0051131,151.7151851,2290,NSW,REDHEAD,Customer Relations Team,customerservice@whiddon.com.au,,,+610249352100,http://www.whiddon.com.au/,,"At Whiddon Redhead, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>You’ll find the coastal town of Redhead in the Hunter region of NSW, just a short drive from Newcastle. Our home is set in beautiful gardens with panoramic views of the coastline and surrounding native bush.<br/><br/>We are only 300 metres away from the sea, so many of our rooms and shared areas have stunning sea views and we often spot whales.<br/><br/>Offering 60 fully-furnished private and companion rooms, many with ensuite bathrooms, we are also co-located with our independent living village and community care centre, forming a close-knit aged care community.",2015-12-02,,120 Red head Road,,2290,NSW,REDHEAD,The Whiddon Group - Redhead,true,1-EP-2003,,Not Supplied,6.28,2015-07-01,false,1-E6-217,The Whiddon Group Redhead,Redhead Gardens Hostel,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1993-05-10,true,http://ww.whiddon.com.au
2083,true,3 Years,true,true,true,29 DARLING Street ,Australia,-30.0876644,145.9413552,2840,NSW,BOURKE,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Bourke, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>By the Darling River in far west NSW, Whiddon Bourke is a small service and our residents are regarded as part of the family. Our home offers 11 fully furnished private rooms with ensuite bathrooms, plus either a patio or garden access to the spacious outdoor areas our residents enjoy. Our place is your place, so we encourage you to bring familiar items to personalise your new home.<br/>",,,29 DARLING Street,,2840,NSW,BOURKE,The Whiddon Group - River Gum Lodge,true,1-EP-4004,,Not Supplied,6.28,2015-07-01,false,1-E6-270,The Whiddon Group Bourke- River Gum,River Gum Lodge Hostel,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1992-08-19,true,http://ww.whiddon.com.au
2084,true,3 Years,true,true,true,119 GLOUCESTER Street ,Australia,-34.4434361,147.5422705,2666,NSW,TEMORA,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Temora, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>Located in southern NSW, Temora is a rural town with a proud agricultural history. Our home is right by the District Hospital, set in beautiful gardens with panoramic views of the surrounding Narraburra Hills and Gloucester Park. We are well loved in our local community and the annual Temora Fisherama event has recently raised the funds to open a beautiful new outdoor pavilion for our residents and their families to enjoy.<br/><br/>We have two wings – Narraburra Lodge and Greenstone Lodge – offering 76 fully furnished private and companion rooms with ensuite bathrooms and garden views.",,,119 GLOUCESTER Street,,2666,NSW,TEMORA,The Whiddon Group - Temora,true,1-EP-3036,,Not Supplied,6.28,2015-07-01,false,1-E6-669,The Whiddon Group Temora,Narraburra Lodge Nursing Home,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1995-03-06,true,http://ww.whiddon.com.au
2085,true,3 Years,true,true,true,1 Rivers Street Street ,Australia,,,2388,NSW,WEE WAA,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Wee Waa, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you.<br/><br/>The oldest town in the Namoi region, Wee Waa is a dynamic agricultural town known as Australia’s cotton capital. During the April harvest season, the surrounding landscape is cloaked in white. Our home feels like a country-style homestead, and most of our residents are long-standing members of the local community, reassured in familiar surroundings.<br/><br/>Whiddon Wee Waa has beautiful outdoor areas, fruit trees, gardens and a veggie patch for you to enjoy. We offer 30 fully-furnished private rooms with ensuite bathrooms and garden views. Our place is your place, so we encourage you to bring familiar items to personalise your new home.<br/>",2015-12-02,,Rivers Street,,2840,NSW,WEE WAA,The Whiddon Group - Weeronga,true,1-2DZRZG,,Weeronga,6.28,2015-07-01,false,1-2DY8SX,The Whiddon Group Wee Waa- Weeronga,Weeronga,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1994-07-14,true,http://www.whiddon.com.au
2086,true,3 Years,true,true,true,12 Primrose Street ,Australia,-31.8692008,152.3707146,2429,NSW,WINGHAM,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Wingham, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you. <br/><br/>Wingham is an historic town in the beautiful Manning Valley, along the scenic Mid North Coast of NSW, just a short drive from the centre of Taree. Many of our residents are long-term community members who have worked on the land and raised cattle in the lush countryside. <br/><br/>Our home has beautiful landscaped lawns, barbecue areas, and raised garden beds for you to enjoy. You can bask outdoors and even grow your favourite flowers in this special space. We offer 82 fully-furnished private and companion rooms, many with ensuite bathrooms and garden views.",2015-12-02,,12 Primrose Street,,2429,NSW,WINGHAM,The Whiddon Group - Wingham - Primrose,true,1-EP-6019,,Not Supplied,6.28,2015-07-01,false,1-E6-139,The Whiddon Group Wingham- Primrose,Wingham Court,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://ww.whiddon.com.au
2087,true,3 Years,true,true,true,12 Primrose Street ,Australia,-31.8692008,152.3707146,2429,NSW,WINGHAM,Customer Relations Team,customerservice@whiddon.com.au,,,+611300738388,www.whiddon.com.au,,"At Whiddon Wingham, we offer you a residential care service that reflects and respects your sense of independence and enjoyment. Whether you just want the reassurance of having help on hand if you need it, or you require more specialised care, Whiddon will work in close partnership with you and your family to create the care plan that’s right for you. <br/><br/>Wingham is an historic town in the beautiful Manning Valley, along the scenic Mid North Coast of NSW, just a short drive from the centre of Taree. Many of our residents are long-term community members who have worked on the land and raised cattle in the lush countryside. <br/><br/>Our home has beautiful landscaped lawns, barbecue areas, and raised garden beds for you to enjoy. You can bask outdoors and even grow your favourite flowers in this special space. We offer 82 fully-furnished private and companion rooms, many with ensuite bathrooms and garden views.",2015-12-02,,12 Primrose Street,,2429,NSW,WINGHAM,The Whiddon Group - Wingham - Primrose,true,1-EP-6019,,Not Supplied,6.28,2015-07-01,false,1-E6-139,The Whiddon Group Wingham- Primrose,Wingham Court,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://ww.whiddon.com.au
2088,true,3 Years,true,true,true,,Australia,-33.3568323,138.205006,5523,SA,CRYSTAL BROOK,Jo Heinrich,willochrahome@westnet.com.au,,+610886362052,+610886362320,willochraagedcare.org.au,,"The Willochra Home Residential Aged Care Facility is situated in the mid-northern country town of Crystal Brook which is 200       kilometres from Adelaide. This area is well known for its country-style of living and is only 2 hours from Adelaide. The facility provides both low and high level care, having 34 beds and is licensed by the Commonwealth Government – the Anglican Diocese of  Willochra being the Approved Provider. The home has 34 single rooms with ensuites.  Each room has built-in robes and dressing-table with drawers and a bed.  A resident may like to add personal possessions such as an easy chair, TV or photographs.  A resident may choose to bring their own      single-bed rather than the one supplied.  All electrical equipment brought into the Home has to be checked by our maintenance     person.  <br/>There are a number of sitting areas, communal lounges, covered  verandas and outdoor area",,,,,5523,SA,CRYSTAL BROOK,The Willochra Home,true,1-EP-1210,,Not Supplied,6.28,2015-07-01,false,1-E6-1579,The Willochra Home,,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://www.diowillochra.org.au
2089,true,3 Years,true,false,true,84 ORPINGTON Street ,Australia,-33.8844311,151.1336801,2131,NSW,ASHFIELD,Maryann Inbari,wpnh@bigpond.com,,+610297997609,+610297986889,,,The Willows Private Nursing Home is a residential care facility that offers both permanent and respite care,,,84 Orpington Street,,2131,NSW,ASHFIELD,The Willows Private Nursing Home Pty Ltd,true,1-EP-2028,,Not Supplied,6.28,2015-07-01,false,1-E6-473,Willows Nursing Home,Willows Nursing Home,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1973-01-01,true,http://hewillowsagedcare.com.au
2090,true,3 Years,true,true,true,1614-1634 PACIFIC Highway ,Australia,-33.720719,151.1166122,2076,NSW,WAHROONGA,Kathy Pene,sydney.north@upa.org.au,,+610294876549,+610294895423,www.upa.org.au,,"Situated on Sydney North Districts main site on the Pacific Highway in the leafy suburb of Wahroonga, this wonderful facility offers three levels of care (independent living units through to nursing home care) on Sydneys leafy North Shore. The site is located just a short stroll from the village of Wahroonga hosting specialty shops and cafes and is also conveniently located close to transport and medical facilities.",,,1614-1634 PACIFIC Highway,,2076,NSW,WAHROONGA,Thomas and Rosetta Agst Aged Care Facility,true,1-EP-994,,Thomas & Rosetta Agst Aged Care Service,6.28,2015-07-01,false,1-E6-2008,Thomas & Rosetta Agst Aged Care Facility (UPA),Thomas and Rosetta Aged Care Facility,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,2002-08-01,false,http://www.upa.org.au/Locations/SydneyNorth/ThomasRosettaAgst.aspx
2091,true,3 Years,true,true,true,26 MOUNT Street ,Australia,-34.8310657,148.9121956,2582,NSW,YASS,Elizabeth Jenkins,elizabeth.jenkins@rsllifecare.org.au,,+610262263291,+610262261899,http://www.rsllifecare.org.au,,82 bed ageing in place facility. High/Low respite care. Co-located with a retirement village.,,,26 MOUNT Street,,2582,NSW,YASS,Thomas Eccles Gardens,true,1-EP-5005,,Not Supplied,6.28,2015-07-01,false,1-E6-144,Thomas Eccles Gardens,Linton Home,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-03,true,http://ww.rsllifecare.org.au
2092,true,3 Years,true,true,true,1-25 Acacia Road North,Australia,-34.0214176,151.0678777,2232,NSW,KIRRAWEE,Rose Solly,info@thomasholt.org.au,,+610295453957,+610295454799,www.thomasholt.org.au,,"Thomas Holt provides you with a boutique style home with the type of support and care that we all want.<br/>Set in leafy bushland on Oyster Creek, an idyllic spot that offers large single rooms with private ensuite with well-designed generous living areas.<br/>Our aim is to give you services that will ensure a consumer directed approach to meeting the often complex needs of all older people, from diverse cultures and backgrounds, older LGBTI people and any other groups.<br/>You will see our passion improve the quality of life for our residents which provides opportunities to participate in their care, recreational and spiritual needs and wants.<br/>Independence, choice and wellbeing is our promise to you.  We invite you to join us to learn about the many advantages and inclusions living at Thomas Holt.<br/>Love where you live and share in the journey together.",,,1-25 Acacia Road North,,2232,NSW,KIRRAWEE,Thomas Holt Kirrawee,true,1-EP-2958,,Thomas Holt,6.28,2015-07-01,false,1-E6-119,Thomas Holt Kirrawee,Roden Cutler House,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1989-01-11,true,http://ww.thomasholt.org.au
2093,true,3 Years,false,false,true,188 Chuter Avenue ,Australia,-33.9891112,151.1435169,2219,NSW,SANS SOUCI,Rose Solly,info@thomasholt.org.au,,+610295453957,+610295454799,www.thomasholt.org.au,,"Thomas Holt provides you with a boutique style home with the type of support and care that we all want.<br/>Close to Lady Robinson Beach, shops and transport, an idyllic spot that offers beautifully refurbished single rooms with private ensuite with well-designed generous living areas.<br/>Our aim is to give you services that will ensure a consumer directed approach to meeting the often complex needs of all older people, from diverse cultures and backgrounds, older LGBTI people and any other groups.<br/>You will see our passion improve the quality of life for our residents which provides opportunities to participate in their care, recreational and spiritual needs and wants.<br/>Independence, choice and wellbeing is our promise to you.  We invite you to join us to learn about the many advantages and inclusions living at Thomas Holt.<br/>Love where you live and share in the journey together.",2015-12-02,,188 Chuter Avenue,,2219,NSW,SANS SOUCI,Thomas Holt Sans Souci Gardens,true,1-EP-2959,,Thomas Holt Sans Souci Gardens,6.28,2015-07-01,false,1-E6-213,Thomas Holt Sans Souci Gardens,Sans Souci Gardens,false,,2015-06-27,2015-01-01,550000,false,Residential Permanent,1992-12-22,true,http://www.thomasholt.org.au
